Database,Publisher,Platform,User_Activity,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017
"Library, Information Science & Technology Abstracts",EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,70,270,372,277,183,338,668,333,439,120,114,24,17,184,392,289,155,125,286,177,430,159,230,131,58,211,263,263,85,77,247,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Library, Information Science & Technology Abstracts",EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18,59,16,19,55,60,4,55,95,46,9,22,13,267,8,4,63,82,22,35,15,12,6,212,95,59,30,35,26,5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Library, Information Science & Technology Abstracts",EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,83,233,273,542,1257,1771,792,1069,5399,6744,5706,4713,1886,6148,4275,6436,3840,3067,1465,1494,5815,7055,7600,4148,2655,6952,6089,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literary Reference Center,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,6,3,181,479,121,84,9,43,27,100,59,0,0,7,122,157,51,33,8,178,107,51,51,7,0,1,31,92,131,66,9,184,45,109,164,18,12,13,197,225,90,29,2,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literary Reference Center,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,274,30,550,1051,458,203,117,163,168,418,139,124,125,78,521,513,373,216,268,798,452,429,152,101,11,8,210,409,426,184,111,494,214,579,279,232,134,30,457,383,312,88,68,251,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literary Reference Center,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,14,7,330,873,266,140,17,89,79,212,125,11,1,12,214,271,98,82,21,342,194,83,100,14,0,3,58,191,230,138,14,310,90,190,327,39,35,28,388,422,185,81,6,30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literary Reference Center,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,84,233,276,545,319,395,130,204,1057,831,705,547,272,571,449,834,330,260,276,196,812,980,1181,596,355,350,534,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literature Resource Center,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literature Resource Center,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literature Resource Center,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Literature Resource Center,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,73,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUNA Commons,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUNA Commons,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUNA Commons,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUNA Commons,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manuscriptorium Digital Library,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manuscriptorium Digital Library,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manuscriptorium Digital Library,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manuscriptorium Digital Library,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,71,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquis Biographies Online,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquis Biographies Online,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquis Biographies Online,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquis Biographies Online,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maruzen eBook Library,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maruzen eBook Library,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maruzen eBook Library,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maruzen eBook Library,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAS Ultra - School Edition,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,2,0,0,6,0,0,7,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,6,2,1,6,3,1,2,2,1,0,0,0,1,1,5,7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAS Ultra - School Edition,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,274,19,365,339,239,123,92,101,122,293,64,96,115,70,217,321,271,166,260,575,254,415,83,97,11,3,173,327,281,134,103,263,168,407,139,229,119,13,172,261,242,67,69,235,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAS Ultra - School Edition,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,6,0,0,11,0,0,17,5,1,0,2,0,0,0,0,0,0,0,0,5,2,3,3,0,0,0,6,3,3,13,4,4,6,4,3,0,0,0,2,2,8,11,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAS Ultra - School Edition,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,83,233,273,561,314,393,129,209,1050,832,703,546,272,573,446,832,328,260,276,186,803,978,1184,599,355,349,536,NA,NA,NA,NA,NA,NA,NA,NA,NA
MasterFILE Premier,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,18,0,7,6,11,14,19,27,6,12,2,3,6,2,12,12,13,4,6,13,14,38,20,6,1,13,205,86,36,49,9,45,27,37,14,23,16,7,57,65,72,29,11,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
MasterFILE Premier,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,277,19,367,331,253,146,116,135,123,349,78,113,116,69,217,321,277,166,263,589,259,416,84,100,11,3,173,328,281,134,112,263,177,408,139,274,122,13,175,263,251,70,73,237,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
MasterFILE Premier,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,39,0,18,20,31,31,44,62,15,25,2,4,17,6,20,16,39,13,9,23,33,82,39,14,7,34,347,169,98,119,14,87,70,79,73,45,50,17,106,141,145,85,22,23,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
MasterFILE Premier,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,84,233,273,565,316,395,129,210,1063,836,706,548,274,574,450,833,331,262,278,195,815,988,1187,599,355,350,537,NA,NA,NA,NA,NA,NA,NA,NA,NA
Media Archive,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Media Archive,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Media Archive,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Media Archive,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,110,81,893,750,787,199,487,1073,582,585,168,447,132,235,1308,801,536,447,982,1407,590,417,99,151,19,7,755,658,409,192,107,220,125,78,47,47,18,3,148,164,249,81,92,317,171,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,417,184,2040,1531,1925,752,1372,1994,1392,1714,495,954,451,625,3616,2057,1788,883,2260,3021,1268,1289,327,572,41,16,1112,1267,1047,342,359,806,592,637,199,263,121,17,492,452,520,102,157,787,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,221,212,1736,1670,1612,519,900,2051,1291,1119,371,902,328,484,2342,1652,1124,786,1839,2596,1087,757,216,308,34,16,1142,1191,685,323,166,374,248,169,106,98,29,13,288,320,464,214,187,602,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,70,0,0,0,950,1376,664,861,4400,5944,5022,4173,1623,5609,3836,5631,3516,2813,1187,1314,5032,6094,6454,3550,2312,6619,5550,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE Complete,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,68,17,934,580,587,323,397,781,590,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE Complete,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,216,45,1592,1124,1235,402,759,2055,898,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE Complete,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,118,38,1504,1015,1034,555,822,1453,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE Complete,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE with Full Text,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,47,624,788,525,318,263,1483,517,767,241,389,40,41,273,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE with Full Text,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,42,63,1010,1478,863,495,713,2383,1081,1239,368,647,150,15,371,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE with Full Text,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,35,123,1152,1481,976,619,677,2494,1046,1369,464,822,106,75,508,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEDLINE with Full Text,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,96,1066,5450,6791,5747,4736,1900,6199,4303,6483,3862,3069,1467,1509,5318,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Annual Reports Collection,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Annual Reports Collection,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Annual Reports Collection,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Annual Reports Collection,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,81,232,273,535,310,389,128,202,1024,824,684,539,262,561,441,823,322,250,275,185,793,956,1164,594,169,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Online,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Online,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Online,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mergent Online,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,184,349,531,NA,NA,NA,NA,NA,NA,NA,NA,NA
Military & Government Collection,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,0,0,4,9,5,3,1,0,4,2,4,0,0,0,0,0,7,5,0,2,2,2,0,0,0,0,1,5,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Military & Government Collection,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,274,19,367,329,269,126,88,109,120,290,63,102,113,69,255,314,301,168,263,629,254,423,82,97,11,3,181,327,281,129,103,271,170,408,139,227,122,13,170,236,237,77,61,230,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
Military & Government Collection,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,0,0,10,19,14,5,2,0,6,4,7,0,0,0,0,0,9,8,0,6,4,4,0,0,0,0,5,9,0,0,0,10,0,6,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Military & Government Collection,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,39,0,0,0,0,0,0,0,3,0,0,0,0,0,19,16,5,40,84,233,273,559,315,395,129,209,1056,829,705,546,270,572,448,831,330,261,276,190,809,983,1183,598,355,350,534,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minority Health Archive,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minority Health Archive,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minority Health Archive,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minority Health Archive,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mintel Oxygen Reports,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mintel Oxygen Reports,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mintel Oxygen Reports,EBSCO,EBSCOhost,Result Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mintel Oxygen Reports,EBSCO,EBSCOhost,Searches-federated and automated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,16,5,40,69,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLA Directory of Periodicals,EBSCO,EBSCOhost,Record Views,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLA Directory of Periodicals,EBSCO,EBSCOhost,Regular Searches,NA,NA,NA,NA,NA,NA,276,19,365,304,211,155,99,107,127,312,77,113,115,69,199,321,271,166,259,592,259,415,82,97,11,3,174,327,283,142,111,262,170,402,139,225,119,13,178,258,242,67,69,247,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
